id;description;information;brand;code_1;code_2;category;id_integration;code_integration;NCM;CEST;sale_unit;sale_unit_description;multiple_of_sale;physical_stock;available_stock;localization;promotion_date_initial;promotion_date_final;promotion_day;promotion_price;has_image;
3793;PINO CENTRO AÇO (GRAU 5) 3/8X2 CABEÇA BAIXA;;;;;000333;;0199900;73181500;0199900;UN;UNIDADE;1;53;28;;;;-------;0;0;
3794;PINO CENTRO AÇO (8.8) 10X8 MM CABEÇA BAIXA;;;;;000330;;0199900;73181500;0199900;UN;UNIDADE;1;2;0;C6: K-36;;;-------;0;0;
3795;PARAF SEXT FERRO (GRAU 2) 1/2X5 NC ZINCADO BRANCO (RP);;;;;000310;;1005800;73181500;1005800;CT;CENTO;0,01;0,5;0,5;C7: N-16;;;-------;0;0;
3796;PINO CENTRO AÇO (8.8) 12X7 MM CABEÇA EXTRA ALTA;;;;;000332;;0199900;73181500;0199900;UN;UNIDADE;1;0;0;C6: K-31;;;-------;0;0;
3797;ANEL RETENÇAO PARA EIXO WE 17 MM;;;;;000028;;1005800;73182900;1005800;CT;CENTO;0,01;0,94;0,94;;;;-------;0;0;
3798;PORCA REBITE CORPO LISO COM ROSCA 6 MM;;;;;000454;;1005800;73181600;1005800;CT;CENTO;0,01;4,4;4,4;;;;;0;0;
3799;PORCA REBITE CORPO LISO COM ROSCA 8 MM;;;;;000454;;1005800;73182300;1005800;CT;CENTO;0,01;6,01;6,01;;;;;0;0;
3800;PORCA REBITE CORPO SEXT COM ROSCA 6 MM;;;;;000454;;1005800;73181600;1005800;CT;CENTO;0,01;0,91;0,91;;;;-------;0;0;
3801;PARAF ALLEN AÇO (12.9) SEM CABEÇA 3/8X1/2 NC ENEGRECIDO;;;;;000232;;1005800;73181500;1005800;CT;CENTO;0,01;0,82;0,82;C6: L-02;;;-------;0;0;
3802;PORCA GARRA 1/4NC;;;;;000449;;1005800;73181600;1005800;CT;CENTO;0,01;2,42;2,42;;;;-------;0;0;
3803;PARAF CORREIA CABEÇA 28,5 MM 5/16X1.1/4 NC ZINCADO BRANCO;;;;;000259;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
3804;CRUZETA COMPLETA;ROLETE SIMPLES. <br/>*** APLICAÇAO *** <br/>HYUNDAI: H100. <br/>*** SUBSTITUI *** <br/>CCL: 2645. HDS MECPAR: CR1063. HIUNDAY: 49140-43001. LONTRA: 900170. STAHL: CZ-170.;ZM;3500103;;000134;;0107500;87085099;0107500;UN;UNIDADE;1;4;4;;;;-------;0;0;
3805;CRUZETA COMPLETA;ROLETE SIMPLES. <br/>*** APLICAÇAO *** <br/>MERCEDES-BENZ (COLUNA DE DIREÇÃO). <br/>*** SUBSTITUI *** <br/>STAHL: CZ-259.;ZM;3500130 / HCZ259;;000134;;0107500;87089990;0107500;UN;UNIDADE;1;10;10;C9: Q-39;;;-------;0;0;
3806;CRUZETA COMPLETA;ROLETE SIMPLES. <br/>*** APLICAÇAO *** <br/>MITSUBISHI: PAJERO. <br/>*** SUBSTITUI *** <br/>CCL: 2661. MITSUBISHI: 196837, MR232151. STAHL: CZ-285.;ZM;3500205;;000134;;0107500;87085099;0107500;UN;UNIDADE;1;6;6;;;;-------;0;0;
3807;CRUZETA COMPLETA;ROLETE SIMPLES. <br/>*** APLICAÇAO *** <br/>TOYOTA: HILUX. <br/>*** SUBSTITUI *** <br/>CCL: 2647. STAHL: CZ-298. TOYOTA: 0437160070.;ZM;3500208;;000134;;0107500;87085099;0107500;UN;UNIDADE;1;2;2;;;;-------;0;0;
3808;CRUZETA COMPLETA;ROLETE SIMPLES. <br/>*** APLICAÇAO *** <br/>CATERPILLAR: 930. DYNAPAC: CT-25, TR-25. FIATALLIS: 134BR, 1500B, 1900B, FR-10M, FR-12M. KOMATSU: 150, 660-MII, HWB-A400E, HWB-A450E. MÜLLER: AP-23, AP-26, TI-14, TI-18, TS22SP. TEMA TERRA: SP-5500, SP-8000, TT-4420. TEREX: 95-S, D6-D, D6-OS. VILLARES: 20VE, 20VF. VME CLARKMICHIGAN: 125C, 125G, 45C, 55C, 75A, AW-714, AW-720, C-500Y. <br/>*** SUBSTITUI *** <br/>CATERPILLAR: 5Y0154. CCL: 2907. DYNAPAC: 927988. FIAT ALLIS: 7165007017, 75216820, 75285260. GMB: 240-0221. HDS MECPAR: CR1904. J.I. CASE: E068763, E61744. KOMATSU: 1216226491, D902074. MERITOR: 801025. PRECISION: 470. SPICER: 5-303X, 6C-3X. STAHL: CZ-108.;ZM;3500300;;000134;;0107500;87085099;0107500;UN;UNIDADE;1;5;5;C9: Q-44;;;-------;0;0;
3809;CRUZETA COMPLETA;ROLETE SIMPLES. <br/>*** APLICAÇAO *** <br/>CASE: 4490, W-36. DYNAPAC: CT-25, TR-25. HYSTER: H2600-3. KOMATSU: 150A. MÜLLER: TI-25, TI-36, TS-22P. TEMA TERRA: SP-12000, SP-255. VME CLARK-MICHIGAN: 55, 75, 85, L-90. <br/>*** SUBSTITUI *** <br/>CCL: 2909. DYNAPAC: 929492. HYSTER: 821651. J.I. CASE: E27291. KOMATSU: 6104817. MERITOR: 801007. MULLER WABCO: 663.001.27. SPICER: 5-330X. STAHL: CZ-128. VME CLARK MICHIGAN: 3.319.840.;ZM;3500301;;000134;;0107500;87085099;0107500;UN;UNIDADE;1;2;2;;;;-------;0;0;
3810;CRUZETA COMPLETA;ROLETE SIMPLES. <br/>*** APLICAÇAO *** <br/>CATERPILLAR: 120G, 140G. FIATALLIS: FG-75, FG-85, FG-90, FG-95. HYSTER: 60, H35. MÜLLER: TS 22. <br/>*** SUBSTITUI *** <br/>CATERPILLAR: 5Y0767. CCL: 2912. HDS MECPAR: CR1925. HYSTER: H35. MULLER WABCO: 66300120. SPICER: 5C-3X. STAHL: CZ-176.;ZM;3500304;;000134;;0107500;87085099;0107500;UN;UNIDADE;1;2;2;;;;-------;0;0;
3811;PRISIONEIRO MOTOR 6X6X23 MM;;;P01;;000359;;0103000;84099190;0103000;UN;UNIDADE;1;0;0;;;;-------;0;0;
3812;PRISIONEIRO MOTOR 6X6X28 MM;;;P02;;000359;;0103000;84099190;0103000;UN;UNIDADE;1;20;20;;;;-------;0;0;
3813;PRISIONEIRO MOTOR 6X6X49 MM;;;P06;;000359;;0103000;84099190;0103000;UN;UNIDADE;1;0;0;;;;-------;0;0;
3814;PRISIONEIRO MOTOR 6X6X61 MM;;;P07;;000359;;0103000;84099190;0103000;UN;UNIDADE;1;9;9;;;;-------;0;0;
3815;PRISIONEIRO MOTOR 8X8X50 MM;;;P22;;000359;;0103000;84099190;0103000;UN;UNIDADE;1;40;40;GAVETAS 06: 21;;;-------;0;0;
3816;PRISIONEIRO MOTOR 8X8X62 MM;;;P24;;000359;;0103000;84099190;0103000;UN;UNIDADE;1;10;10;GAVETAS 06: 22;;;-------;0;0;
3817;PRISIONEIRO MOTOR 8X8X71 MM;;;P25;;000359;;0103000;84099190;0103000;UN;UNIDADE;1;10;10;GAVETAS 06: 23;;;-------;0;0;
3818;PRISIONEIRO MOTOR 8X8X96 MM;;;P26;;000359;;0103000;84099190;0103000;UN;UNIDADE;1;9;9;;;;-------;0;0;
3820;TUCHO VELA GM OPALA 14 MM;;;P109;;000411;;0103000;84099190;0103000;UN;UNIDADE;1;0;0;;;;-------;0;0;
3821;TUCHO VELA VW CONICO 14 MM;;;P110;;000411;;0103000;84099190;0103000;UN;UNIDADE;1;0;0;;;;-------;0;0;
3822;BUCHA VELA VW 18X14X16 MM;;;111;;000074;;0103000;84099190;0103000;UN;UNIDADE;1;4;4;;;;-------;0;0;
3823;TUCHO VELA CHEVETTE 14 MM;;;P112;;000411;;0103000;84099190;0103000;UN;UNIDADE;1;0;0;;;;-------;0;0;
3824;TUCHO VELA VW PARALELO 14 MM;;;P113;;000411;;0103000;84099190;0103000;UN;UNIDADE;1;0;0;;;;-------;0;0;
3825;BUCHA CARCAÇA MOTOR 10X14X26 MM;10(1,5)X14(1,5)26;;P163;;000068;;0103000;84099190;0103000;UN;UNIDADE;1;0;0;GAVETAS 06: 60;;;-------;0;0;
3826;BUCHA CARCAÇA MOTOR 8X12X26 MM;;;P164;;000068;;0103000;84099190;0103000;UN;UNIDADE;1;5;5;GAVETAS 06: 64;;;-------;0;0;
3827;BUCHA CABEÇOTE 8X14 MM;;;616;;000067;;0103000;84099190;0103000;UN;UNIDADE;1;4;4;GAVETAS 06: 53;;;-------;0;0;
3828;BUCHA CABEÇOTE 8X16 MM;;;617;;000067;;0103000;84099190;0103000;UN;UNIDADE;1;4;4;GAVETAS 06: 62;;;-------;0;0;
3829;BUCHA CABEÇOTE 10X16 MM;;;618;;000067;;0103000;84099190;0103000;UN;UNIDADE;1;0;0;GAVETAS 06: 61;;;-------;0;0;
3830;BUCHA VELA 18X14X21 MM ROSCA LONGA;;;619;;000074;;0103000;84099190;0103000;UN;UNIDADE;1;4;4;;;;-------;0;0;
3831;VELUMOIDE VERDE 0,40 MM;;;PV30804;;000421;;;48115130;;MT;METRO;1;5;5;EXPEDIÇÃO;;;-------;0;0;
3832;VELUMOIDE VERDE 0,80 MM;;;PV30808;;000421;;;48115130;;MT;METRO;1;0;0;EXPEDIÇÃO;;;-------;0;0;
3833;VELUMOIDE VERDE 1,60 MM;;;PV30816;;000421;;;68069090;;MT;METRO;1;0;0;EXPEDIÇÃO;;;-------;0;0;
3834;FOLHA CORTIÇA EMBORRACHADA 600X900X1,6 MM;;;;;000160;;0199900;45041000;0199900;UN;UNIDADE;1;0;0;;;;-------;0;0;
3835;FOLHA CORTIÇA EMBORRACHADA 600X900X2,0 MM;;;;;000160;;0199900;45041000;0199900;UN;UNIDADE;1;0;0;;;;-------;0;0;
3836;PARAF RODA DIANTEIRA DIREITA 68R D60 D70;;;68R;;000283;;0199900;73181500;0199900;UN;UNIDADE;1;5;5;;;;-------;0;0;
3837;PARAF RODA DIANTEIRA ESQUERDA 67L D60 D70;;;67L;;000283;;0199900;73181500;0199900;UN;UNIDADE;1;20;20;;;;;0;0;
3838;PORCA RODA DIREITA 137R D60 F600;;;137R;;000455;;0199900;73181600;0199900;UN;UNIDADE;1;70;70;C9: Q-80;;;-------;0;0;
3839;PORCA RODA ESQUERDA D60 F600;;;138L;;000455;;0199900;73181600;0199900;UN;UNIDADE;1;28;28;;;;-------;0;0;
3840;JOGO CHAVE COMBINADA COM CATRACA 8 A 19 MM;ST08008S;SATA;ST08008S;;000099;;0800900;82041100;0800900;UN;UNIDADE;1;1;1;EXPOSITOR 06;;;-------;0;0;
3841;ESCOVA CIRCULAR ONDULADA 150X13 F13 C/FIO 0,40 M;;;;;000520;;;96035000;;UN;UNIDADE;1;0;0;;;;;0;0;
3843;DISCO DIAMANTADO TURBO 115 MM;;TOOLMIX;;;000140;;0800300;68042190;0800300;UN;UNIDADE;1;1;1;;;;-------;0;0;
3844;ABRAÇADEIRA NYLON NATURAL 108X2,5 MM;;;;;000007;;1002000;39269090;1002000;CT;CENTO;0,01;51,25;51,25;;;;-------;0;0;
3845;ABRAÇADEIRA NYLON NATURAL 151X3,7 MM;;;;;000007;;1002000;39269090;1002000;CT;CENTO;0,01;2,93;2,93;;;;-------;0;0;
3846;ABRAÇADEIRA NYLON PRETO 400X4,8 MM;;;;;000007;;1002000;39269090;1002000;CT;CENTO;0,01;6,99;6,99;C5: I-13;;;-------;0;0;
3847;CHAVE POLIGONAL 14X17 MM LINHA PROFISSIONAL TRAMONTINA;;;44635106;;000108;;0800900;82041100;0800900;UN;UNIDADE;1;1;1;;;;XXXXXXX;0;0;
3848;CHAVE POLIGONAL 10X12 MM LINHA PROFISSIONAL TRAMONTINA;;;44635103;;000108;;0800900;82041100;0800900;UN;UNIDADE;1;0;0;;;;XXXXXXX;0;0;
3849;CHAVE POLIGONAL 11X13 MM LINHA PROFISSIONAL TRAMONTINA;;;44635104;;000108;;0800900;82041100;0800900;UN;UNIDADE;1;1;1;;;;XXXXXXX;0;0;
3850;CHAVE COMBINADA 1.5/16 LINHA PROFISSIONAL TRAMONTINA;;;44670118;;000099;;0800900;82041100;0800900;UN;UNIDADE;1;1;1;;;;XXXXXXX;0;0;
3851;MARTELO CHAPEADOR 310GR LINHA MASTER TRAMONTINA;;;40471000;;000218;;0801000;82052000;0801000;UN;UNIDADE;1;0;0;;;;XXXXXXX;0;0;
3852;MARTELO CHAPEADOR 350GR LINHA MASTER TRAMONTINA;;;40474000;;000218;;0801000;82052000;0801000;UN;UNIDADE;1;2;2;;;;XXXXXXX;0;0;
3854;PONTEIRO EM AÇO PARA CONCRETO 14 LINHA MASTER TRAMONTINA;;;41136114;;000353;;0801000;82055900;0801000;UN;UNIDADE;1;4;4;;;;XXXXXXX;0;0;
3855;PARAF SEXT AÇO (8.8) 12X70 FIAT ENEGRECIDO (RP);PASSO 1,25MM / CHAVE 19;;;;000292;;1005800;73181500;1005800;CT;CENTO;0,01;0,55;0,55;C1: B-15;;;-------;0;0;
3856;PARAF SEXT AÇO (8.8) 12X90 FIAT ENEGRECIDO (RP);PASSO 1,25MM / CHAVE 19;;;;000292;;1005800;73181500;1005800;CT;CENTO;0,01;0,64;0,64;;;;-------;0;0;
3857;PARAF SEXT AÇO (GRAU 5) 3/8X1 NF ZINCADO BRANCO (RI);;;;;000299;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
3858;PARAF SEXT AÇO (GRAU 5) 5/8X1.1/2 NC ZINCADO BRANCO (RI);;;;;000297;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;C2: D-32;;;-------;0;0;
3859;PARAF SEXT AÇO (GRAU 5) 1/2X2 NC ZINCADO BRANCO (RP);;;;;000298;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
3860;PARAF SEXT AÇO (GRAU 5) 1/2X3 NC ZINCADO BRANCO (RP);;;;;000298;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
3861;PARAF SEXT AÇO (GRAU 5) 1/2X3.1/2 NC ZINCADO BRANCO (RP);;;;;000298;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
3862;PARAF SEXT AÇO (GRAU 5) 3/8X3 NC ZINCADO BRANCO (RP);;;;;000298;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
3863;PARAF SEXT AÇO (GRAU 5) 3/8X2.1/2 NC ZINCADO BRANCO (RP);;;;;000298;;1005800;73181500;1005800;CT;CENTO;0,01;0,3;0,3;;;;-------;0;0;
3864;TINTA SPRAY PRETO ALTA TEMPERATURA AUTO COLORJET;;RENNER;1750;;000402;;2400100;32089010;2400100;UN;UNIDADE;1;0;0;;;;-------;0;0;
3868;OCULOS SEGURANÇA POLICARBONATO CINZA;;KALIPSO;;;000224;;;90049020;;UN;UNIDADE;1;15;15;C8: P-01;;;-------;0;0;
3872;ANEL RETENÇAO PARA FURO WI 45 MM;;;;;000029;;1005800;73182900;1005800;CT;CENTO;0,01;0,52;0,52;GAVETAS 04: 32;;;-------;0;0;
3879;ARRUELA LISA PESADA 5/8 ZINCADA BRANCA;;;158475C1;;000038;;1005800;73182200;1005800;CT;CENTO;0,01;1,9;0,9;C6: L-53;;;-------;0;0;
3880;ARRUELA LISA PESADA 1 ZINCADA BRANCA;;;11475C1;;000038;;1005800;73182200;1005800;CT;CENTO;0,01;1,32;1,32;C6: L-54;;;-------;0;0;
3881;ARRUELA LISA PESADA 1.1/4 ZINCADA BRANCA;;;1114475C1;;000038;;1005800;73182200;1005800;CT;CENTO;0,01;-0,02;-0,02;C6: L-55;;;-------;0;0;
3882;ARRUELA LISA PESADA 1.1/8 ZINCADA BRANCA;;;1118475C1;;000038;;1005800;73182200;1005800;CT;CENTO;0,01;-0,04;-0,04;;;;-------;0;0;
3883;ARRUELA LISA (DIN 125) 16 MM POLIDA;;;;;000034;;1005800;73182200;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
3884;PARAF ALLEN AÇO (12.9) COM CABEÇA 3/8X1.1/2 NF ENEGRECIDO;;;;;000229;;1005800;73181500;1005800;CT;CENTO;0,01;1;1;C6: L-45;;;-------;0;0;
3885;PARAF ALLEN AÇO (12.9) COM CABEÇA 7/16X1.1/2 NF ENEGRECIDO;;;;;000229;;1005800;73181500;1005800;CT;CENTO;0,01;0,1;0,1;;;;;0;0;
3886;PARAF ALLEN AÇO (12.9) COM CABEÇA 7/16X2 NF ENEGRECIDO;;;;;000229;;1005800;73181500;1005800;CT;CENTO;0,01;0,1;0,1;;;;;0;0;
3887;PARAF ALLEN AÇO (12.9) COM CABEÇA 1/2X2 NF ENEGRECIDO;;;;;000229;;1005800;73181500;1005800;CT;CENTO;0,01;0,1;0,1;;;;-------;0;0;
3888;PARAF ALLEN AÇO (12.9) COM CABEÇA 1/2X2.1/2 NF ENEGRECIDO;;;;;000229;;1005800;73181500;1005800;CT;CENTO;0,01;0,1;0,1;;;;;0;0;
3889;PARAF ALLEN AÇO (12.9) COM CABEÇA 5X50 MA ENEGRECIDO;;;;;000229;;1005800;73181500;1005800;CT;CENTO;0,01;0,5;0,5;;;;;0;0;
3890;PARAF ALLEN AÇO (12.9) COM CABEÇA 8X10 MA ENEGRECIDO;;;;;000229;;1005800;73181500;1005800;CT;CENTO;0,01;2,65;2,65;;;;;0;0;
3891;PARAF ALLEN AÇO (12.9) COM CABEÇA 20X50 MA ENEGRECIDO;;;;;000229;;1005800;73181500;1005800;CT;CENTO;0,01;0,3;0,3;C6: L-40;;;-------;0;0;
3892;REBITE REPUXO ALUMINIO 5X14 MM;;;;;000372;;1007300;76161000;1007300;MIL;MILHEIRO;0,001;1,928;1,928;C8: P-25;;;-------;0;0;
3893;REBITE REPUXO BRANCO 4X12 MM;;;;;000373;;;83082000;;MIL;MILHEIRO;0,001;0,801;0,801;;;;;0;0;
3894;PARAF MAQUINA REDONDA FENDA 1/8X1 NC;;;;;000278;;1005800;73181500;1005800;CT;CENTO;0,01;4,42;4,42;;;;;0;0;
3895;PARAF MAQUINA REDONDA FENDA 5/16X1.1/2 NC;;;;;000278;;1005800;73181500;1005800;CT;CENTO;0,01;1;1;C7: M-36;;;-------;0;0;
3896;PARAF MAQUINA REDONDA FENDA 5/16X2 NC;;;;;000278;;1005800;73181500;1005800;CT;CENTO;0,01;1;1;;;;;0;0;
3897;PARAF MAQUINA CHATA PHILIPS 8X40 MA;;;;;000274;;1005800;73181500;1005800;CT;CENTO;0,01;1;1;;;;;0;0;
3898;PARAF AUTO ATARRAXANTE PANELA PHILIPS 4,2X9,5 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;2,97;2,97;;;;-------;0;0;
3899;PARAF AUTO ATARRAXANTE PANELA PHILIPS 4,8X9,5 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;2,93;2,93;;;;;0;0;
3908;EMENDA 5/16 PARA MANGUEIRA COMPRESSOR;ESPIGÃO P/ MANGUEIRA DE 5/16 (EM 92 5/16);;RF601;;000144;;1004600;73071920;1004600;UN;UNIDADE;1;8;8;C8: P-31;;;-------;0;0;
3909;EMENDA 3/8 PARA MANGUEIRA COMPRESSOR;ESPIGÃO P/ MANGUEIRA 3/8 <br/>(EM 92 3/8);;RF602;;000144;;1004600;73071920;1004600;UN;UNIDADE;1;7;7;C8: P-31;;;-------;0;0;
3913;PINO CENTRO AÇO (GRAU 5) 1/2X10 CABEÇA LARGA;;;;;000335;;0199900;73181500;0199900;UN;UNIDADE;1;16;16;C6: K-48;;;-------;0;0;
3914;PARAF RODA TRASEIRA 22X110 MERCEDES;;;799931;;000283;;0199900;73181500;0199900;UN;UNIDADE;1;0;0;;;;;0;0;
3915;PARAF RODA TRASEIRA VW 7.110 8.100 8.1;;;797715;;000283;;0199900;73181500;0199900;UN;UNIDADE;1;27;27;;;;-------;0;0;
3916;PARAF SEXT AÇO (8.8) 5X60 MA ENEGRECIDO (RI);PASSO 0,80MM / CHAVE 8;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;0,13;0,13;C1: A-03;;;-------;0;0;
3917;PARAF SEXT AÇO (GRAU 5) 3/4X8 NF ENEGRECIDO (RP);;;;;000300;;1005800;73181500;1005800;CT;CENTO;0,01;0,15;0,15;;;;-------;0;0;
3918;PARAF ALLEN AÇO (12.9) COM CABEÇA 1/2X2 NC ENEGRECIDO;;;;;000229;;1005800;73181500;1005800;CT;CENTO;0,01;0,06;0,06;C6: L-14;;;-------;0;0;
3919;REBITE FERRO CABEÇA REDONDA 1/2X1 POLIDO;;;;;000369;;1005800;73182300;1005800;CT;CENTO;0,01;0,04;2,08166817117217E-17;;;;-------;0;0;
3920;REBITE FERRO CABEÇA REDONDA 1/2X1.1/2 POLIDO;;;;;000369;;1005800;73182300;1005800;CT;CENTO;0,01;0;0;C4: H-01;;;-------;0;0;
3921;PARAF CORREIA CABEÇA 22 MM COM PORCA 5/16X1.1/2 NC POLIDO;;;;;000259;;1005800;73181500;1005800;CT;CENTO;0,01;1;1;;;;-------;0;0;
3926;CONTRAPINO 1/4X2.1/2 FERRO ZINCADO;;ABC;;;000127;;1005800;73182400;1005800;CT;CENTO;0,01;2,87;2,87;C4: H-06;;;-------;0;0;
3927;PARAF SEXT AÇO (8.8) 5X16 MA ENEGRECIDO (RI);PASSO 0,80MM / CHAVE 8;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;4,69;4,69;C1: A-01;;;-------;0;0;
3928;PARAF SEXT AÇO (8.8) 5X50 MA ENEGRECIDO (RI);PASSO 0,80MM / CHAVE 8;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;10,31;10,31;C1: A-03;;;-------;0;0;
3929;PARAF SEXT AÇO (8.8) 5X12 MA ENEGRECIDO (RI);PASSO 0,80MM / CHAVE 8;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;5,23;5,23;C1: A-01;;;-------;0;0;
3930;PARAF SEXT AÇO (8.8) 16X25 MB ENEGRECIDO (RI);PASSO 1,50MM / CHAVE 24;;;;000289;;1005800;73181500;1005800;CT;CENTO;0,01;0,29;0,29;;;;-------;0;0;
3931;PARAF SEXT AÇO (8.8) 14X25 MA ENEGRECIDO (RI);PASSO 2,00MM / CHAVE 22;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;0,65;0,65;C1: A-41;;;-------;0;0;
3932;PARAF SEXT AÇO (8.8) 8X75 MA ENEGRECIDO (RP);PASSO 1,25MM / CHAVE 13;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;1,01;1,01;C1: A-18;;;-------;0;0;
3933;PARAF SEXT AÇO (8.8) 16X25 MA ENEGRECIDO (RI);PASSO 2,00MM / CHAVE 24;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;0,5;0,5;C1: B-30;;;-------;0;0;
3934;PARAF CHIP FIX CHATA PHILIPS 4,5X70 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;2;2;C8: O-22;;;-------;0;0;
3935;PARAF CHIP FIX CHATA PHILIPS 4,5X80 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;1,62;1,62;;;;-------;0;0;
3936;BUCHA NYLON UNIVERSAL BRANCA PARA TIJOLO 10 MM;;;;;000070;;1002000;39269090;1002000;CT;CENTO;0,01;2,69;2,69;C4: H-55;;;-------;0;0;
3937;BUCHA NYLON UNIVERSAL BRANCA PARA TIJOLO 6 MM;;;;;000070;;1002000;39269090;1002000;CT;CENTO;0,01;0;0;C4: H-55;;;-------;0;0;
3938;BUCHA NYLON UNIVERSAL BRANCA PARA TIJOLO 8 MM;;;;;000070;;1002000;39269090;1002000;CT;CENTO;0,01;1,69;1,69;C4: H-55;;;-------;0;0;
3939;PONTEIRA BITS PHILIPS 2X50 MM;;;;;000352;;0801300;82079000;0801300;UN;UNIDADE;1;24;24;EXPOSITOR 04;;;-------;0;0;
3942;PARAF SEXT SOBERBO FERRO (5.8) 1/4X100 MM ZINCADO BRANCO;;;;;000315;;1005800;73181100;1005800;CT;CENTO;0,01;1,93;1,93;;;;-------;0;0;
3943;PARAF SEXT SOBERBO FERRO (5.8) 1/4X110 MM ZINCADO BRANCO;;;;;000315;;1005800;73181100;1005800;CT;CENTO;0,01;-0,01;-0,01;;;;-------;0;0;
3944;PARAF SEXT SOBERBO FERRO (5.8) 1/4X120 MM ZINCADO BRANCO;;;;;000315;;1005800;73181100;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
3945;PARAF SEXT SOBERBO FERRO (5.8) 5/16X130 MM ZINCADO BRANCO;;;;;000315;;1005800;73181100;1005800;CT;CENTO;0,01;0,74;0,74;;;;-------;0;0;
3946;PARAF SEXT SOBERBO FERRO (5.8) 5/16X140 MM ZINCADO BRANCO;;;;;000315;;1005800;73181200;1005800;CT;CENTO;0,01;0,04;0,04;;;;-------;0;0;
3947;PARAF SEXT SOBERBO FERRO (5.8) 5/16X150 MM ZINCADO BRANCO;;;;;000315;;1005800;73181200;1005800;CT;CENTO;0,01;2,28;2,28;C2: C-44;;;-------;0;0;
3948;PARAF SEXT SOBERBO FERRO (5.8) 3/8X130 MM ZINCADO BRANCO;;;;;000315;;1005800;73181200;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
3949;PARAF SEXT SOBERBO FERRO (5.8) 3/8X140 MM ZINCADO BRANCO;;;;;000315;;1005800;73181200;1005800;CT;CENTO;0,01;0,21;0,21;C2: C-42;;;-------;0;0;
3950;PARAF SEXT SOBERBO FERRO (5.8) 3/8X150 MM ZINCADO BRANCO;;;;;000315;;1005800;73181200;1005800;CT;CENTO;0,01;0,44;0,44;C2: C-41;;;-------;0;0;
3951;PINO CENTRO AÇO (GRAU 5) 1/2X12 CABEÇA LARGA;;;;;000335;;0199900;73181500;0199900;UN;UNIDADE;1;25;25;C6: K-47;;;-------;0;0;
3952;PINO CENTRO AÇO (GRAU 5) 1/2X7 CABEÇA LARGA;;;;;000335;;0199900;73181500;0199900;UN;UNIDADE;1;2;2;;;;-------;0;0;
3953;PARAF SEXT AÇO (8.8) 16X140 MA ZINCADO BRANCO (RP);PASSO 2,00MM / CHAVE 24;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
3954;PARAF SEXT AÇO (8.8) 10X150 MA ENEGRECIDO (RP);PASSO 1,50MM / CHAVE 17;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0,51;0,51;C1: A-31;;;-------;0;0;
3955;PARAF SEXT AÇO (8.8) 14X45 MB ENEGRECIDO (RP);PASSO 1,50MM / CHAVE 22;;;;000290;;1005800;73181500;1005800;CT;CENTO;0,01;0,87;0,87;C2: C-12;;;-------;0;0;
3956;PINO CENTRO FERRO (5.8) 10X5 MM CABEÇA BAIXA;;;;;000337;;0199900;73181500;0199900;UN;UNIDADE;1;0;0;;;;-------;0;0;
3957;PINO CENTRO FERRO (5.8) 12X5 MM CABEÇA BAIXA;;;;;000337;;0199900;73181500;0199900;UN;UNIDADE;1;58;33;C6: K-21;;;-------;0;0;
3958;PINO CENTRO FERRO (GRAU 2) 9/16X5 CABEÇA BAIXA;;;;;000339;;0199900;73181500;0199900;UN;UNIDADE;1;70;70;C6: K-25;;;-------;0;0;
3959;PARAF SEXT AÇO (8.8) 12X20 MA ENEGRECIDO (RI);PASSO 1,75MM / CHAVE 19;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;2,48;2,48;C1: A-32;;;-------;0;0;
3960;PARAF SEXT AÇO (GRAU 5) 5/16X1 NC ZINCADO BRANCO (RI);;;;;000297;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
